pid,name
133,2451 Midtown Ave Unit 219
134,521 N Washington St Unit 201
135,2607 Jefferson Dr
136,715 S Washington St Unit A24
137,2500 N Van Dorn St Unit 1408
138,8620 Beekman Pl Unit D
139,106 Roberts Ln Unit 301
140,3340 S 28th St Unit 203
141,619 N Henry St
142,1628 W Abingdon Dr Unit 202
143,301 N Beauregard St Unit 115
144,208 Skyhill Rd Unit 8
145,2701 Mt Vernon Ave Unit 1
146,2701 Mt Vernon Ave Unit 2
147,2703 Mt Vernon Ave Unit 2
148,122 Roberts Ln Unit 401
149,2820 Fort Dr
150,6420 Patience Ct
151,900 N Washington St Unit 104e
152,323 S Columbus St
153,323 Wilkes St
154,321 Wilkes St Unit A
155,432 S Royal St
156,2200 Potomac Ave
157,5612 Bloomfield Dr Unit t-3
158,7737 Rachael Whitney Ln
159,501 Slaters Ln Unit 922
160,1600 Prince St
161,915 N Patrick St Unit 302
162,2059 Huntington Ave Unit 1415
163,The Mill
164,Braddock Lee Apartments
165,Whitestone at Landmark
166,Abbotts Run Apartments
167,The Fields of Alexandria
168,Bennington Crossings
169,Notch 8
170,Haven Mt Vernon
171,108 Roberts Ln Unit 101
172,6617 E Wakefield Dr Unit B1
173,500 N Pitt St
174,3451 Martha Custis Dr Unit 3451
175,5250 Valley Forge Dr Unit 214
176,702 S Fayette St
177,3638 Gunston Rd
178,309 Holland Ln Unit 125
179,4907 30th St S Unit B2
180,5902 Mount Eagle Dr Unit 216
181,7960 Bolling Dr
182,31 Canterbury Sq Unit 301
183,191 Somervelle St Unit 407
184,2431 Huntington Park Dr
185,6029 Curtier Dr Unit A
186,6111 Wigmore Ln Unit K
187,2410 Sherwood Hall Ln
188,6631 Wakefield Dr Unit 812
189,715 S Washington St
190,6621 Wakefield Dr Unit 908
191,525 N Armistead St Unit 202
192,5108 Donovan Dr Unit 101
193,1225 Martha Custis Dr Unit 1118
194,5608 Bismach Dr Unit 204
195,307 Yoakum Pky Unit 224
196,11 Canterbury Sq Unit 402
197,900 Mount Vernon Ave
198,6052 Estates Dr
199,914 N Alfred St
200,2009 Mason Hill Dr
201,6072 Essex House Sq
202,444 E Glebe Rd
203,8 S Van Dorn St Unit 505
204,2410 Windbreak Dr
205,4556 Shetland Green Rd
206,6527 Kemper Lakes Ct
207,3706 N Rosser St Unit 204
208,4107 Century Ct
209,1229 Michigan Ct
210,5384 Echols Ave
211,6301 Edsall Rd Unit 209
212,1509 Belle View Blvd Unit C2
213,6149 Edsall Rd Unit N
214,6834 Ericka Ave
215,7927 Fitzroy St
216,6230 Edsall Rd Unit 403
217,7215 Marine Dr
218,5507 Trin St
219,6552 Parish Glebe Ln
220,8381 Brockham Dr Unit D
221,6301 Stevenson Ave Unit 501
222,7113 Harrison Ln
223,287 S Pickett St Unit 101
224,539 Colecroft Ct
225,2813 Mosby St
226,560 Colecroft Ct
227,5606 Bismach Dr Unit 202
228,1543 Oronoco St
229,6854 Signature Cir
230,3523 Martha Custis Dr Unit 3523
231,143 Jasper Pl
232,3102 Martha Custis Dr
233,301 N Beauregard St Unit 505
234,6270 Rose Hill Ct Unit 4
235,312 S Payne St
236,7 E Glebe Rd Unit B
237,714 Wilkes St
238,5054 Grimm Dr
239,6296 Taliaferro Way
240,57 W Rosemont Ave
241,171 Somervelle St Unit 205
242,400 Cameron Station Blvd Unit 414
243,481 N Armistead St Unit 302
244,5077 Kilburn St
245,171 Somervelle St Unit 310
246,2121 Jamieson Ave Unit 1406
247,7451 Towchester Ct
248,4661 Lambert Dr
249,3123 Martha Custis Dr Unit 3123
250,4917 Virginia St
251,3388 Beechcliff Dr
252,1417 N Van Dorn St Unit B
253,6202 Roudsby Ln
254,8060 Morning Meadow Ct
255,6905 Victoria Dr Unit G
256,6541 Kelsey Point Cir
257,5340 Holmes Run Pky Unit 1100
258,4 S Van Dorn St Unit 406
259,7707 Martin Allen Ct
260,8016 Old Parsonage Ct
261,250 S Reynolds St Unit 805
262,4551 Strutfield Ln Unit 4434
263,301 N Beauregard St Unit 115
264,7326 Mallory Ln
265,1113 N Pitt St Unit 1C
266,5950 Kimberly Anne Way Unit 301
267,1 E Alexandria Ave
268,6221 Windham Hill Run
269,4918 Barbour Dr
270,4644 Lambert Dr
271,3807 Edison St
272,6012 Morgan Ct
273,6727 Morning Ride Cir
274,5178 Brawner Pl
275,6008 Keble Dr
276,308 E Braddock Rd
277,3411 Blue Mallard Lndg
278,912 Princess St
279,3636 Gunston Rd Unit 926
280,432 N Armistead St Unit 303
281,1304 Chetworth Ct
282,1220 Martha Custis Dr Unit 513
283,5718 Tremont Ct
284,4111 Old Mill Rd
285,2700 Davis Ave
286,6031 Curtier Dr Unit D
287,1123 Prince St
288,5903 Norham Dr
289,8345 Brockham Dr
290,702 Norfolk Ln Unit 56
291,411 N Columbus St Unit 6
292,2181 Jamieson Ave Unit 707
293,220 Medlock Ln
294,712 S View Ter
295,6814 Brindle Heath Way Unit 257
296,400 Madison St Unit 1601
297,5907 Bing Ct
298,7415 Salford Ct
299,2370 Huntington Station Ct
300,8483 Hallie Rose St
301,2500 N Van Dorn St Unit 1403
302,520 John Carlyle St Unit 232
303,12 S Van Dorn St Unit 301
304,2451 Midtown Ave Unit 219
305,818 N Patrick St Unit 1
306,9216 Volunteer Dr
307,911 Green St Unit 2
308,6429 Richmond Hwy Unit 303
309,8510 Towne Manor Ct
310,8322 Hunter Murphy Cir
311,6135 Summer Park Ln
312,4 E Chapman St
313,5372 Bedford Ter Unit 72A
314,6060 Morgan Ct
315,5611 Franconia Rd Unit 204
316,528 S Columbus St
317,418 N Royal St
318,5939 Westchester St
319,5423 Cheyenne Knoll Pl
320,330 S West St Unit 303
321,601 Hilltop Ter
322,7995 Audubon Ave Unit C1
323,8824 Fircrest Pl
324,711 S Fairfax St
325,6841 Rolling Creek Way
326,5603 Franconia Rd Unit 303
327,4420 Groombridge Way Unit K
328,2451 Midtown Ave Unit 1103
329,1211 N Pitt St Unit 2C
330,1003 W Braddock Rd
331,1200 Braddock Pl Unit 715
332,3811 Brighton Ct
333,1200 Braddock Pl Unit 715
334,7907 Fort Hunt Rd
335,8600 Shadwell Dr Unit 4
336,2 Ashby St Unit A
337,6943 Lerwick Ct
338,413 N Payne St
339,7433 Gillingham Row
340,6409 Nice Pl
341,100 W Taylor Run Pky Unit 7
342,2523 Huntington Ave Unit 25
343,8836 Camfield Dr
344,203 Yoakum Pky Unit 611
345,6027 Curtier Dr Unit E
346,6137 Edsall Rd Unit J
347,610 S Fayette St
348,7134 Westfield Ct
349,520 John Carlyle St Unit 430
350,6570 Kelsey Point Cir
351,309 Holland Ln Unit 111
352,1615 N Van Dorn St
353,5300 Holmes Run Pky Unit 912
354,5260 Maris Ave
355,6301 Edsall Rd Unit 124
356,4511 Carlby Ln
357,105 S Gordon St
358,423 Earl St
359,6580 Lochleigh Ct
360,2401 Burke Ave
361,5500 Holmes Run Pky Unit 1611
362,206 E Windsor Ave Unit 302
363,245 S Pickett St Unit 302
364,4850 Eisenhower Ave Unit 106
365,6616 Sky Blue Ct
366,680 N Armistead St
367,5901 Mount Eagle Dr Unit 1608
368,14 Auburn Ct Unit B
369,6301 Hillary Ct
370,5601 Brookland Rd
371,122 Roberts Ln Unit 400
372,3310 S 28th St Unit 101
373,6301 Edsall Rd Unit 116
374,525 N Fayette St Unit 309
375,2050 Jamieson Ave Unit 1308
376,2451 Midtown Ave Unit 705
377,6101 Liverpool Ln
378,6920 Mary Caroline Cir Unit L
379,5127 Heritage Ln
380,3725 Ingalls Ave
381,5567 Jowett Ct
382,6580 Windham Ave
383,7845 Locust Leaf Ln
384,2975 Huntington Grove Sq
385,5928 Founders Crossing Ct Unit 304
386,6419 Nice Pl
387,2994 S Columbus St Unit C1
388,2667 Centennial Ct
389,1919 Kenwood Ave Unit 303
390,6561 McKenna Way
391,162 Wesmond Dr
392,3307 Wyndham Cir Unit 3167
393,7536 Oldham Way
394,7074 Huntley Run Pl Unit 97A
395,5340 Holmes Run Pky Unit 311
396,5909 Founders Hill Dr Unit 301
397,6300 Stevenson Ave Unit 1024
398,940 Harrison Cir
399,4551 Strutfield Ln Unit 4226
400,3311 Wyndham Cir Unit 4188
401,2451 Midtown Ave Unit 1603
402,708 Avon Pl
403,5832 Cowling Ct
404,626 S Pitt St
405,5901 Mount Eagle Dr Unit 206
406,110 E Linden St
407,8818 Fort Hunt Rd
408,55 Skyhill Rd Unit 303
409,6021 Crocus Ct
410,6253 Shackelford Ter
411,120 Cameron St Unit CS205
412,75 Commonwealth Ave
413,1251 E Abingdon Dr Unit 1122
414,1200 Braddock Pl Unit 213
415,505 N Armistead St Unit 202
416,801 S Pitt St Unit 623
417,525 N Fayette St Unit 213
418,5902 Mount Eagle Dr Unit 1214
419,122 Roberts Ln Unit 101
420,5448 Summer Leaf Ln
421,113 N Fayette St Unit 1
422,2709 Fleming St
423,6631 Wakefield Dr Unit 211
424,6301 Edsall Rd Unit 103
425,6309 Alderman Dr
426,4107 Sequoia Ct
427,8230 Gregory Dr
428,5844 Mount Vernon Dr
429,8621 Buckboard Dr
430,17 Kennedy St
431,2612 Fort Farnsworth Rd Unit 262
432,6026 Ricketts Walk
433,1017 First St
434,2583 Nicky Ln
435,3306 Wyndham Cir Unit 125
436,4551 Strutfield Ln Unit 4111
437,3012 Kings Village Rd
438,2500 N Van Dorn St Unit 920
439,6904 Victoria Dr Unit H
440,203 Yoakum Pky Unit 723
441,3601 S 14th St
442,7074 Huntley Run Pl
443,8530 Southlawn Ct
444,8105 Norwood Dr
445,1400 Oakbrooke Ave
446,8120 Cooper St
447,424 E Nelson Ave
448,223 S Fayette St
449,1411 Argall Pl
450,525 N Fayette St Unit 322
451,2353 Huntington Station Ct
452,7170 Westfield Ct
453,113 N Fayette St
454,301 N Beauregard St Unit 407
455,436 N Armistead St
456,5067 Minda Ct
457,8830 Walutes Cir
458,3961 El Soneta Pl
459,4686 Lawton Way
460,525 N Fayette St
461,6012 Morgan Ct
462,4600 Duke St
463,911 Green St
464,911 Green St
465,123 Cameron Station Blvd
466,6027 Curtier Dr
467,6943 Lerwick Ct
468,1288 Quaker Hill Dr
469,528 N Columbus St
470,6631 Wakefield Dr
471,6409 Nice Pl
472,301 N Beauregard St
473,610 N West St
474,203 Yoakum Pky
475,3404 Blue Mallard Lndg
476,8600 Shadwell Dr
477,5995 Terrapin Pl
478,301 S Reynolds St
479,602 Bashford Ln
480,816 Queen St
481,4015 Blue Slate Dr
482,6029 Curtier Dr
483,5875 Monticello Rd
484,6101 Juneberry Ct
485,3816 Old Dominion Blvd
486,4850 Eisenhower Ave
487,6021 Liverpool Ln
488,100 W Taylor Run Pky
489,271 S Pickett St Unit 302
490,4686 Lawton Way Unit 4
491,4850 Eisenhower Ave Unit 309
492,301 S Reynolds St Unit 612
493,114 Martin Ln
494,4550 Strutfield Ln
495,444 W Glebe Rd
496,3828 Watkins Mill Dr
497,5384 Echols Ave
498,6947 Mary Caroline Cir
499,4110 Morin St
500,6409 Birchleigh Cir
501,7703 Martin Allen Ct
502,6037 Curtier Dr Unit E
503,6132 Manchester Park Cir
504,8414 Culver Pl
505,7484 Digby Grn
506,6003 Larkspur Dr
507,5920 Terrapin Pl
508,8582 Wyngate Manor Ct
509,509 N Armistead St Unit 101
510,16 S Van Dorn St
511,2050 Jamieson Ave Unit 1303
512,3015 Kings Village Rd
513,6 E Nelson Ave
514,214 N Patrick St
515,6301 Edsall Rd Unit 211
516,3910 Bruce St
517,5411 Wycklow Ct
518,181 W Reed Ave
519,12 S Van Dorn St Unit V205
520,8515 Hallie Rose Pl
521,214 N Patrick St Unit B
522,4860 Eisenhower Ave
523,8620 Beekman Pl
524,912 Princess St
525,6008 Keble Dr
526,6412 Virginia Hills Ave
527,908 Princess St
528,"8626 Beekman Pl Unit B, Alexandria, VA"
529,503 N Payne St
530,908 Princess St
531,8118 Cooper St
532,7408 Admiral Dr
533,7469 Collins Meade Way
534,5610 Bloomfield Dr Unit 1
535,310 Ashby St Unit C
536,3404 Blue Mallard Lndg
537,6200 Sage Dr
538,2308 Glasgow Rd
539,3350 Beechcliff Dr
540,5150 Maris Ave
541,5242 Ballycastle Cir
542,6420 Patience Ct
543,6473 Rockshire Ct
544,3813 Fort Hill Dr
545,911 Green St Unit 3
546,1213 W Braddock Rd
547,309 Yoakum Pky Unit 303
548,5836 Valley View Dr
549,6900 Radcliffe Dr
550,254 Stevenson Sq
551,1509 Belle View Blvd
552,313 Cameron Station Blvd
553,Lerner Towers at Morningside
554,4860 Eisenhower Ave
555,6238 Walkers Croft Way
556,Gunston Hall Apartments
557,Jefferson Gardens
558,Mason Gardens Apartments
559,Carydale East Apartments
560,Landmark Terrace
561,The Heritage
562,Manor House Apartments
563,Huntington Gardens Apartments
564,Hillwood and Stoneridge
565,Woodlawn Garden Apartments
566,The Gardens at Del Ray
567,Commonwealth Terrace Apartments
568,Edsall Gardens
569,Normandy Hill Apartments
570,Carydale Village
571,Manchester Lakes Senior Apartments 55+
572,Larchmont Village Apartment
573,Fort Ward Apartments
574,Albert House
575,Brenton Court Apartments
576,Beverly Hills Court
577,Rolling Hills Apartments
578,Holly Court Apartments
579,Golden Gate Apartments
580,Belvoir Plaza Apartments
581,Jackson Crossing
582,4600 Duke St
583,Claridge House of Alexandria
584,Landmark Mall
585,715 S Washington St
586,818 S Alfred St
587,734 S Fayette St
588,802-806 Jefferson St
589,810 S Alfred St
590,810 S Patrick St
591,814 S Alfred St
592,814 S Patrick St
593,822 S Alfred St
594,Hunting Creek Club
595,1001 Duke St
596,South Alex ?
597,The Ellsworth
598,2314-2330 Glendale Ter
599,Cromley Lofts
600,River Towers
601,Longview Terrace
602,Tunnel Flats
603,BEARINGS SOUTH CONDOMINIUM
604,The Boulevard Of Old Town
605,BEARINGS NORTH CONDOMINIUM
606,10 Sunset Dr
607,8 Sunset Dr
608,The Jamieson
609,228 S West St
610,216-218 N Patrick St
611,215 Prince St
612,216 Prince St
613,1105 Duke St
614,113 N Fayette St
615,Olde Towne West
616,238 S West St
617,605 Jefferson St
618,Place One Condominium
619,Hallmark Condominium
620,The Greenhouse Condos
621,The Pavilion on the Park
622,5205 Duke St
623,Templeton
624,Jefferson Village
625,The Thornton
626,1604-1614 King St
627,206-212 S Patrick St
628,322 S Washington St
629,1307 Prince St
630,The Condominiums At Carlyle Square
631,Robinson Terminal South
632,401 Commonwealth Ave
633,Midtown Alexandria Station Condominiums
634,1000 Prince St
635,815 King St
636,The Fields of Old Town
637,Stony Brook Apartments
638,205 N West St
639,720 Diamond Ave
640,West River Station
641,Payne Place
642,Huntington Square Apartments
643,Parkside at Alexandria
644,Harmony Place Trailer Park
645,Sentinel of Landmark
646,Spring Gardens Apartments
647,Luray Apartments
648,2701-2707 Mount Vernon Ave
649,Old Town Commons
650,325 S Whiting St
651,851 W Glebe Rd
652,423 S Reynolds St
653,Gum Springs Glen
654,St. James Plaza
655,Gables Old Town North
656,The Albert House
657,ARLANDRIA CHIRILAGUA HOUSE
658,700 N Washington St
659,Cameron Park
660,The Nelson House Apartments
661,Arlandria Chirilagua
662,Alexandria Station Apartments
663,428-432 N Henry St
664,The Exchange At Van Dorn
665,415 N West St
666,Parc Square II
667,Gateway Apartments
668,Alexandria Crossing At West Glebe
669,6 Leadbeater Street
670,Arbelo Apartments
671,The Olympus
672,Pointe At Park Center
673,2406 Clyde Ave
674,750 N Fayette St
675,899 N Alfred St
676,Marina Towers
677,Morris Glen
678,Watergate At Landmark
679,612 Notabene Dr
680,404 E Monroe Ave
681,Annie B. Rose Apartments
682,The Station At Potomac Yards
683,720 W Glebe Rd
684,Boling Brook Towers
685,Park Place Condominium
686,Parc East
687,210 E Howell Ave
688,1 W Alexandria Ave
689,208 E Windsor Ave
690,1400 Mt Vernon Ave
691,Brightleaf & Cooper
692,501 Union St
693,Braddock Place
694,The Dalton
695,The Henry
696,27 S Bragg St
697,Edsall Bluff
698,Edsall Terrace Condominiums
699,The Fountains
700,Potomac West
701,Port Royal
702,218 E Mason Ave
703,Arlandria Chirilagua Apartments
704,618 Notabene Dr
705,Beverly Park Apartments
706,Lacy Court Apartments
707,206 E Windsor Ave
708,3310 Mount Vernon Ave
709,Palazzo at Park Center
710,The Oronoco
711,Lynhaven Apartments
712,3501-3503 Holly Hill Rd
713,Edsall Station - Section 8
714,Audubon Apartments
715,8701 Old Mill Rd
716,Plaza 500
717,Strawbridge Square
718,Murraygate Village
719,Mount Vernon House Apartments
720,Washington Avenue Apartments
721,Mount Vernon Gardens
722,Huntington Club
723,Audubon Estates
724,Parliaments
725,Avant
726,Ravensworth Towers
727,3334 Woodburn Village Dr Unit 23
728,9120 Meadow Rue Ln
729,8318 Tobin Rd Unit T3
730,4900 King David Blvd
731,3409 Wheatwheel Ln
732,4025 Oxford St
733,3700 Annandale Rd
734,4947 Americana Dr Unit J OR 212
735,4522 Maxfield Dr
736,8314 Briar Creek Dr
737,4720 Montgomery St
738,6413 Columbia Pike
739,4312 Holly Ln
740,4442 Airlie Way
741,4928 Sauquoit Ln
742,7482 Jayhawk St
743,7707 Lafayette Forest Dr Unit 13
744,8302 Tobin Rd Unit 11
745,7826 Ridgewood Dr
746,4662 Conwell Dr Unit 178
747,4410 Chase Park Ct
748,4108 Woodland Rd
749,8312 Tobin Rd Unit 23
750,5029 Cliffhaven Dr
751,3720 Terrace Dr
752,7455 Little River Tpke Unit 101
753,3397 Monarch Ln
754,5105 Blue Ridge Ave
755,4551 Casablanca Ct
756,4807 Wakefield Chapel Rd
757,8904 Stark Rd
758,4610 Brentleigh Ct
759,9120 Meadow Rue Ln
760,8428 Hayden Ln
761,3392 Whipple Ct
762,Fairmont Gardens
763,Markham Place
764,Wedgewood Apartments
765,Evergreen House
766,Little River Square Condos
767,Spa Cove Apartments
768,The Point at Annapolis
769,Regatta Bay
770,Bayshore Landing
771,Mariner Bay & Crosswinds
772,Stone Point Apartments
773,Harbour Gates
774,Westwinds Apartments
775,The Reserve at Quiet Waters Apartments
776,Watergate Pointe
777,Annapolis Roads Apartments
778,Admiral Farragut
779,West Woods
780,Bywater Mutual Homes
781,Berkshire Annapolis Bay
782,2010 Peggy Stewart Way Unit 100
783,14 Annapolis St Unit 1B
784,207 Victor Pkwy Unit A
785,1029 Cedar Ridge Ct
786,1915 Towne Centre Blvd Unit 908
787,Gardens of Annapolis
788,7004 Channel Village Ct
789,905 Windwhisper Ln
790,2008 Peggy Stewart Way Unit 301
791,2008 Peggy Stewart Way
792,10 Greystone Ct
793,12 N Cherry Grove Ave
794,1130 Commanders Way S
795,2025 Monticello Dr
796,1306 Old Pine Ct
797,805 Latchmere Ct Unit 302
798,20 Silverwood Cir Unit 11
799,90 Harbour Heights Dr
800,1736 Woodtree Cir
801,720 Genessee St
802,1300 Emory Rd
803,150 Prince George St
804,82 Charles St
805,3445 Newport Ave
806,622 Snow Goose Ln
807,1718 Broadlee Trl
808,516 2nd St
809,1622 Woodtree Ct W
810,125 Severn Ave
811,1210 President St
812,338 Charred Oak Ct
813,905 Bay Ridge Ave
814,1836 Cove Point Rd
815,2706 Summerview Way Unit 3301
816,50 Hearthstone Ct Unit L
817,316 Burnside St Unit 103
818,1225 Gemini Dr Unit K
819,623 Admiral Dr Unit 404
820,629 Admiral Dr Unit 305
821,19 Silverwood Cir Unit 1
822,809 Bay Ridge Ave Unit 2
823,20 Silopanna Rd
824,3 Maryland Ave Unit 10
825,133 Prince George St
826,7010 Channel Village Ct Unit 202
827,2107 Hideaway Ct
828,1302 Colony Dr
829,131 Prince George St
830,2001 Phillips Ter Unit 8
831,267 Hanover St
832,24 Glen Ave
833,1609 Secretariat Dr
834,8 Union St
835,17 Cathedral St
836,1109 Cedar Ridge Ct
837,1408 Hunting Wood Rd
838,1525 Ritchie Ln
839,2528 Painter Ct
840,1030 Sandpiper Ln Unit 16
841,17 N Cherry Grove Ave
842,997 Chesterfield Rd
843,2074 Maidstone Farm Rd
844,220 Autumn Chase Dr
845,228 Dewey Dr
846,717 Glenwood St Unit 47
847,2820 Mockingbird Ct
848,795 Fairview Ave Unit F
849,1307 Washington Dr
850,2106 Chesapeake Harbour Dr Unit T2
851,905 Windwhisper Ln
852,2050 Quaker Way Unit 5
853,5 Park Pl Unit 307
854,66 Franklin St Unit 503
855,20 Hearthstone Ct Unit C
856,4 Mizzen Ct
857,97 Market St
858,20 Hearthstone Ct
859,717 Glenwood St
860,930 Perry Landing Ct
861,83 Charles St
862,607 Admiral Dr
863,280 Hilltop Ln
864,2024 Gov Thomas Bladen Way
865,36 Maryland Ave
866,11 Belvedere Ct
867,1130 Lake Heron Dr
868,2654 Greenbriar Ln
869,2 Randall Ct
870,12 Johnson Pl
871,2161 Hideaway Ct
872,5 Maryland Ave
873,3222 Henson Ave
874,2118 Chesapeake Harbour Dr
875,15 Janwall Ct
876,641 Baystone Ct
877,3236 Walnut Dr
878,828 Stonehurst Ct
879,20 Ironstone Ct
880,1301 Dreams Landing Way
881,6 Fairhope Ct
882,1090 Cedar Ridge Ct
883,5 Maryland Ave Unit 1
884,10 Greystone Ct
885,1067 Cedar Ridge Ct
886,86 Harbour Heights Dr
887,3 Highland Ave
888,1334 Magnolia Ave
889,1129 Cedar Ridge Ct
890,586 Wayward Ct
891,2127 Moran Dr
892,7 Mizzen Ct
893,316 Burnside St Unit 507
894,Wiley H. Bates School Apartments
895,Crosswinds at Annapolis Towne Centre
896,179 Prince George St
897,2 Maryland Ave
898,Annapolis Gardens
899,219 Hanover St
900,Obery Court
901,Homes at the Glen
902,211 Prince George St
903,Grandview at Annapolis Towne Centre
904,Residences at Park Place
905,Baywoods of Annapolis
906,8 Maryland Ave
907,5 Maryland Ave
908,Bay Forest Senior Apartments
909,38 Maryland Ave
910,Tecumseh Condominiums
911,Langton Green Apartments
912,Allen Apartments
913,124 Prince George St
914,North Severn Village *Utilities Included
915,Bay Ridge Gardens
916,College Creek
917,110 Clay St
918,106 Clay St
919,Wardour Bluffs Apartments
920,1503 West St
921,Lake Heron
922,Timothy House & Gardens
923,408 Chester Ave
924,Spa Creek Condominiums
925,Admiral Oaks
926,191 Prince George St
927,65 Franklin St
928,Madison Apartments
929,North Green Apartments
930,Woodside Gardens
931,1303 Rogers Rd
932,Admirals Square Condominium Homes
933,Claiborne Place Apartments
934,College Parkway Place
935,Conte Lubrano Apartments
936,Ginger Cove
937,So. River Condo At Heritage Harbour
938,239 Prince George St
939,126 Prince George St
940,214 Prince George St
941,77 W Washington St
942,56 Clay St
943,10 Hicks Ave
944,97 Cathedral St
945,9 Constitution Ave
946,912 Wells Ave
947,12 Maryland Ave
948,36 Maryland Ave
949,Tapestry Annapolis
950,23 Randall St
951,19-29 Lafayette Ave
952,215 Hanover St
953,Clipper Cay
954,Colony Hill Apartments & Townhomes
955,The Grove
956,Westland Gardens Apartments & Townhomes
957,1944 Bell Ave
958,1223 Leeds Ter
959,19 Piedmont Ct
960,5023 Wilkens Ave
961,7418 Browns Bridge Rd
962,19 Piedmont Ct
963,1223 Leeds Ter
964,1319 Sulphur Spring Rd
965,5512 Council St
966,Meadow Lane
967,Kendale Apartments
968,Maiden Choice Apartments
969,1600 Linden Ln
970,The Rixey
971,Pike 3400
972,Union on Queen
973,Ten At Clarendon
974,The Hyde
975,Parc Rosslyn
976,2001 Clarendon Blvd
977,The Point at Pentagon City
978,Tellus
979,Shirlington House
980,Richmond Square
981,Virginia Square Plaza
982,Thomas Court
983,Wildwood Park
984,Courtland Park
985,Virginia Square Towers
986,Dolley Madison Towers
987,Quincy Plaza
988,The Citizen at Shirlington Village
989,Latitude
990,The Madison at Ballston Station
991,Meridian at Courthouse Commons
992,Crescent Falls Church
993,Twenty400
994,The Whitmore
995,Delancey at Shirlington Village
996,Crystal House
997,m.flats Crystal City
998,Serrano Apartments
999,Spectrum Apartments
1000,Central Place
1001,Crystal Plaza
1002,The Buchanan
1003,Crystal Square Apartments
1004,The Gramercy
1005,IO Piazza by Windsor
1006,Verde Pointe
1007,Park Georgetown
1008,Courthouse Plaza
1009,Liberty Tower
1010,1401 Joyce on Pentagon Row
1011,The Prime at Arlington Courthouse
1012,AVA Ballston
1013,Avalon Ballston Square
1014,Avalon Ballston Place
1015,Avalon Clarendon
1016,Avalon Courthouse Place
1017,Avalon Columbia Pike
1018,Avalon at Arlington Square
1019,Randolph Towers
1020,Courtland Towers
1021,Nalbert Apartments
1022,Woodbury Park Apartments at Courthouse
1023,Barton House Apartments
1024,Sedona|Slate
1025,The Paramount
1026,Park Adams
1027,The Maxwell
1028,Bennett Park
1029,Avery Row
1030,Dominion Plaza
1031,Potomac Towers
1032,Birchwood
1033,The View at Liberty Center
1034,The Acadia at Metropolitan Park
1035,Lenox Club
1036,Ballston Park
1037,Meridian at Pentagon City
1038,Meridian at Ballston Commons
1039,The Millennium at Metropolitan Park
1040,Garfield Park
1041,Dominion Towers
1042,Infinity Apartments
1043,Post Pentagon Row
1044,Crystal Towers
1045,Lyon Place at Clarendon Center
1046,Virginia Square
1047,The Reserve at Clarendon Centre
1048,2201 Pershing
1049,Water Park Towers
1050,Vista on Courthouse
1051,Sheffield Court
1052,Whispering Oaks Apartments
1053,Westmont Gardens Apartments
1054,Dorchester Apartments
1055,Dorchester Towers
1056,The Bartlett
1057,Oakland Apartments
1058,The Point At Arlington Park
1059,Concord Crystal City
1060,The Wellington
1061,Instrata Pentagon City
1062,19Nineteen Clarendon
1063,Camden Potomac Yard
1064,Henderson Park
1065,Wildwood Towers
1066,Gables 12 Twenty One
1067,Waverly Village
1068,The Crestmont
1069,55 Hundred
1070,The Harlowe
1071,Rosslyn Heights
1072,The Park at Arlington Ridge
1073,The Horizons Apartments
1074,Crystal City Lofts
1075,1800 Oak
1076,2201 Wilson
1077,Columbia Crossing
1078,Park at Pentagon Row
1079,Crystal Place
1080,Lofts 590
1081,The Clarendon
1082,Avalon Arlington North
1083,The Amelia
1084,Columbia Park
1085,RiverHouse
1086,The Larkspur
1087,London/Normandy House
1088,220 Twentieth Street
1089,Swansen Apartments
1090,Fillmore Garden Apartments
1091,Fairfax Drive Apartments
1092,Wood Lee Arms
1093,Lyon Village Apartments
1094,Robin Towers
1095,2200 Columbia Pike
1096,Myerton Apartments
1097,Zoso Flats
1098,Dominion Arms Apartments
1099,Oakwood Arlington
1100,Washington and Lee
1101,1111 Arlington Blvd Unit 1011
1102,1001 N Randolph St Unit 508
1103,1573 N Colonial Terrace Unit #402
1104,1021 Arlington Blvd Unit 706
1105,3100 9th Rd N Unit 8
1106,3021 4th St N
1107,1211 S Eads St Unit 1306
1108,1800 Wilson Blvd Unit 306
1109,3650 S Glebe Rd Unit 551
1110,1011 Arlington Blvd Unit 547
1111,1011 Arlington Blvd Unit 421
1112,4141 N Henderson Rd Unit 1209
1113,4726 29th St S Unit C-1
1114,3835 9th St N Unit 409e
1115,1521 S George Mason Dr
1116,4129 S Four Mile Run Dr Unit 304
1117,1011 Arlington Blvd Unit 944
1118,4400 4th St N Unit 308
1119,1301 N Courthouse Rd Unit 1103
1120,4664 17th St N
1121,708 North Monroe Street Unit 3
1122,3710 7th St N Unit 1
1123,624 North Monroe Street Unit 2
1124,888 N Quincy St Unit 811
1125,822 N Buchanan St
1126,1001 N Vermont St Unit 203
1127,1304 N Meade St Unit 5
1128,4316 N Carlin Springs Rd Unit 20
1129,4314 N Carlin Springs Rd Unit 9
1130,1222 N Meade St Unit 9
1131,888 N Quincy St Unit 1001
1132,734 N Oakland St
1133,820 N Pollard St Unit 6fl
1134,1011 Arlington Blvd Unit 217
1135,2001 15th St N
1136,2400 Clarendon Blvd Unit 505
1137,1300 Army Navy Dr Unit 408
1138,2220 Fairfax Dr Unit PH06
1139,1121 Arlington Blvd Unit 630
1140,1800 Wilson Blvd Unit 101
