pid,station,distance,time
6742,Foggy Bottom-GWU,0.5,9.0
6742,Farragut West,0.5,10.0
6742,Farragut North,0.7,14.0
6742,Mcpherson Square,0.9,16.0
6742,Dupont Circle,1.0,18.0
6743,None,,
6744,U Street,0.1,1.0
6744,Shaw-Howard U,0.5,2.0
6744,Columbia Heights,1.1,4.0
6744,Mount Vernon Square/7th St-Convention Center,1.1,5.0
6744,Mcpherson Square,1.5,9.0
6745,Anacostia,0.7,3.0
6745,Navy Yard,1.8,6.0
6745,Eastern Market,1.9,7.0
6745,Congress Heights,2.4,8.0
6745,Potomac Avenue,2.5,5.0
6746,None,,
6747,None,,
6748,Judiciary Square,0.3,5.0
6748,Gallery Place-Chinatown,0.4,7.0
6748,Mount Vernon Square/7th St-Convention Center,0.6,11.0
6748,Archives-Navy Memorial,0.6,12.0
6748,Metro Center,0.7,13.0
6749,None,,
675,None,,
6750,Mount Vernon Square/7th St-Convention Center,0.3,6.0
6750,Gallery Place-Chinatown,0.6,10.0
6750,Judiciary Square,0.6,10.0
6750,Metro Center,0.8,15.0
6750,Union Station,1.0,19.0
6751,None,,
6752,None,,
6753,None,,
6754,None,,
6755,Capitol South,0.2,1.0
6755,Eastern Market,0.5,2.0
6755,Navy Yard,0.7,3.0
6755,Waterfront-SEU,1.2,4.0
6755,L'Enfant Plaza,1.6,3.0
6756,None,,
6757,None,,
6758,Anacostia,0.8,2.0
6758,Navy Yard,1.5,5.0
6758,Eastern Market,1.6,5.0
6758,Potomac Avenue,2.2,4.0
6758,Congress Heights,2.5,8.0
6759,Dupont Circle,0.5,9.0
6759,Farragut North,0.9,16.0
6759,U Street,0.9,17.0
6759,Woodley Park-Zoo/Adams Morgan,1.0,19.0
6759,Farragut West,1.0,19.0
676,None,,
6760,None,,
6761,None,,
6762,None,,
6763,None,,
6764,Dupont Circle,0.5,8.0
6764,Farragut North,0.5,9.0
6764,Farragut West,0.6,11.0
6764,Mcpherson Square,0.7,13.0
6764,Foggy Bottom-GWU,1.0,19.0
6765,None,,
6766,Mount Vernon Square/7th St-Convention Center,0.5,9.0
6766,Mcpherson Square,0.5,10.0
6766,Metro Center,0.6,11.0
6766,Shaw-Howard U,0.7,14.0
6766,Farragut North,0.8,14.0
6767,None,,
6768,None,,
6769,Dupont Circle,0.8,4.0
6769,Foggy Bottom-GWU,0.9,4.0
6769,Farragut North,1.0,5.0
6769,Farragut West,1.2,7.0
6769,Woodley Park-Zoo/Adams Morgan,1.4,6.0
677,None,,
6770,Eastern Market,0.6,2.0
6770,Navy Yard,0.9,3.0
6770,Potomac Avenue,1.0,3.0
6770,Stadium-Armory,1.5,6.0
6770,Capitol South,1.6,3.0
6771,Potomac Avenue,1.4,4.0
6771,Eastern Market,1.9,7.0
6771,Stadium-Armory,1.9,6.0
6771,Naylor Road,2.0,7.0
6771,Benning Road,2.2,7.0
6772,Stadium-Armory,1.1,5.0
6772,Potomac Avenue,1.5,7.0
6772,NoMA-Gallaudet U,1.6,5.0
6772,Eastern Market,1.6,9.0
6772,Union Station,1.7,8.0
6773,None,,
6774,None,,
6775,None,,
6776,None,,
6777,None,,
6778,Tenleytown-AU,1.6,6.0
6778,Woodley Park-Zoo/Adams Morgan,1.8,7.0
6778,Cleveland Park,1.8,7.0
6778,Van Ness-UDC,2.3,8.0
6779,Union Station,0.4,2.0
6779,NoMA-Gallaudet U,0.7,3.0
6779,Judiciary Square,1.0,5.0
6779,Gallery Place-Chinatown,1.3,7.0
6779,Capitol South,1.4,7.0
678,None,,
6780,Dupont Circle,0.5,9.0
6780,Farragut North,0.7,14.0
6780,U Street,0.9,17.0
6780,Farragut West,0.9,17.0
6780,Shaw-Howard U,1.0,19.0
6781,Columbia Heights,0.4,2.0
6781,U Street,0.9,3.0
6781,Georgia Ave-Petworth,1.2,5.0
6781,Shaw-Howard U,1.3,5.0
6781,Woodley Park-Zoo/Adams Morgan,1.5,6.0
6782,Woodley Park-Zoo/Adams Morgan,1.7,7.0
6782,Cleveland Park,1.7,7.0
6782,Tenleytown-AU,1.8,7.0
6782,Van Ness-UDC,2.3,9.0
6783,Dupont Circle,0.5,2.0
6783,U Street,0.9,4.0
6783,Farragut North,1.0,5.0
6783,Shaw-Howard U,1.0,5.0
6783,Farragut West,1.2,6.0
6784,None,,
6785,None,,
6786,None,,
6787,None,,
6788,None,,
6789,Tenleytown-AU,1.6,6.0
6789,Woodley Park-Zoo/Adams Morgan,1.8,7.0
6789,Cleveland Park,1.8,7.0
6789,Van Ness-UDC,2.3,8.0
679,None,,
6790,None,,
6791,Waterfront-SEU,0.3,5.0
6791,Federal Center SW,0.5,8.0
6791,L'Enfant Plaza,0.5,10.0
6791,Navy Yard,0.9,18.0
6791,Smithsonian,1.0,18.0
6792,None,,
6793,Columbia Heights,0.3,1.0
6793,Georgia Ave-Petworth,1.2,4.0
6793,U Street,1.4,6.0
6793,Cleveland Park,1.5,6.0
6793,Woodley Park-Zoo/Adams Morgan,1.5,6.0
6794,Benning Road,0.8,4.0
6794,Capitol Heights,1.0,3.0
6794,Minnesota Avenue,1.9,7.0
6794,Addison Road-Seat Pleasant,2.1,6.0
6794,Deanwood,2.6,9.0
6795,Woodley Park-Zoo/Adams Morgan,1.8,7.0
6795,Rosslyn,2.0,10.0
6795,Cleveland Park,2.1,8.0
6795,Foggy Bottom-GWU,2.2,10.0
6795,Van Ness-UDC,2.4,10.0
6796,None,,
6797,Mcpherson Square,0.7,12.0
6797,U Street,0.7,13.0
6797,Shaw-Howard U,0.7,13.0
6797,Farragut North,0.8,16.0
6797,Dupont Circle,0.9,17.0
6798,West Hyattsville,1.3,4.0
6798,Fort Totten,1.5,5.0
6798,Brookland-CUA,1.7,6.0
6798,Prince George's Plaza,2.6,7.0
6798,Rhode Island Ave-Brentwood,2.8,10.0
6799,None,,
68,Huntington,1.2,4.0
68,Eisenhower Avenue,1.9,5.0
68,King Street,2.7,8.0
680,None,,
6800,Archives-Navy Memorial,0.1,1.0
6800,Judiciary Square,0.4,7.0
6800,Gallery Place-Chinatown,0.4,7.0
6800,Federal Triangle,0.5,10.0
6800,Metro Center,0.7,12.0
6801,None,,
6802,None,,
6803,None,,
6804,Brookland-CUA,0.5,2.0
6804,Rhode Island Ave-Brentwood,0.7,4.0
6804,NoMA-Gallaudet U,1.8,8.0
6804,Shaw-Howard U,2.0,7.0
6804,Georgia Ave-Petworth,2.4,7.0
6805,Cleveland Park,0.3,1.0
6805,Woodley Park-Zoo/Adams Morgan,0.7,2.0
6805,Van Ness-UDC,0.9,3.0
6805,Columbia Heights,2.0,6.0
6805,Tenleytown-AU,2.0,6.0
6806,Georgia Ave-Petworth,0.4,1.0
6806,Columbia Heights,1.2,4.0
6806,Shaw-Howard U,1.7,6.0
6806,U Street,1.7,6.0
6806,Brookland-CUA,1.7,5.0
6807,Foggy Bottom-GWU,0.1,1.0
6807,Farragut West,0.7,12.0
6807,Farragut North,0.8,15.0
6807,Dupont Circle,0.9,18.0
6807,Mcpherson Square,1.0,19.0
6808,None,,
6809,Rosslyn,1.4,8.0
6809,Foggy Bottom-GWU,1.7,7.0
6809,Dupont Circle,1.9,8.0
6809,Farragut North,2.1,9.0
6809,Woodley Park-Zoo/Adams Morgan,2.2,9.0
681,None,,
6810,None,,
6811,Rosslyn,1.0,6.0
6811,Foggy Bottom-GWU,1.1,6.0
6811,Farragut West,1.7,9.0
6811,Dupont Circle,1.8,8.0
6811,Farragut North,2.0,9.0
6812,Woodley Park-Zoo/Adams Morgan,0.9,3.0
6812,Dupont Circle,0.9,4.0
6812,Columbia Heights,1.0,5.0
6812,U Street,1.0,5.0
6812,Farragut North,1.4,6.0
6813,None,,
6814,Mcpherson Square,0.4,7.0
6814,Mount Vernon Square/7th St-Convention Center,0.6,10.0
6814,Metro Center,0.6,11.0
6814,Farragut North,0.6,11.0
6814,Farragut West,0.7,13.0
6815,None,,
6816,Foggy Bottom-GWU,0.6,2.0
6816,Farragut North,1.2,6.0
6816,Farragut West,1.2,5.0
6816,Dupont Circle,1.6,8.0
6816,Rosslyn,2.4,5.0
6817,None,,
6818,None,,
6819,None,,
682,None,,
6820,None,,
6821,Dupont Circle,0.5,9.0
6821,Foggy Bottom-GWU,0.5,9.0
6821,Farragut North,0.5,10.0
6821,Farragut West,0.7,13.0
6821,Mcpherson Square,1.0,18.0
6822,None,,
6823,NoMA-Gallaudet U,0.7,2.0
6823,Union Station,1.0,5.0
6823,Eastern Market,1.4,9.0
6823,Capitol South,1.8,9.0
6823,Judiciary Square,2.1,7.0
6824,Foggy Bottom-GWU,0.3,2.0
6824,Farragut North,0.8,5.0
6824,Farragut West,1.0,5.0
6824,Mcpherson Square,1.2,7.0
6824,Dupont Circle,1.3,6.0
6825,None,,
6826,None,,
6827,Woodley Park-Zoo/Adams Morgan,1.7,7.0
6827,Tenleytown-AU,1.9,6.0
6827,Cleveland Park,1.9,7.0
6827,Van Ness-UDC,2.2,9.0
6828,Potomac Avenue,0.3,1.0
6828,Eastern Market,0.8,3.0
6828,Stadium-Armory,0.9,3.0
6828,Capitol South,1.3,6.0
6828,Navy Yard,1.4,6.0
6829,None,,
683,None,,
6830,None,,
6831,None,,
6832,None,,
6833,Eastern Market,0.6,2.0
6833,Navy Yard,0.9,3.0
6833,Potomac Avenue,1.0,3.0
6833,Stadium-Armory,1.5,6.0
6833,Capitol South,1.6,3.0
6834,U Street,0.0,1.0
6834,Shaw-Howard U,0.5,3.0
6834,Columbia Heights,1.1,4.0
6834,Mount Vernon Square/7th St-Convention Center,1.2,6.0
6834,Mcpherson Square,1.4,8.0
6835,None,,
6836,Waterfront-SEU,0.3,1.0
6836,Navy Yard,0.9,3.0
6836,Federal Center SW,1.0,4.0
6836,L'Enfant Plaza,1.1,4.0
6836,Smithsonian,1.6,5.0
6837,None,,
6838,None,,
6839,None,,
684,None,,
6840,Columbia Heights,0.4,2.0
6840,Georgia Ave-Petworth,1.3,5.0
6840,Woodley Park-Zoo/Adams Morgan,1.4,5.0
6840,Cleveland Park,1.4,5.0
6840,U Street,1.5,6.0
6841,Dupont Circle,0.4,7.0
6841,Farragut North,0.5,10.0
6841,Foggy Bottom-GWU,0.6,12.0
6841,Farragut West,0.7,13.0
6841,Mcpherson Square,0.9,18.0
6842,None,,
6843,Tenleytown-AU,0.7,3.0
6843,Cleveland Park,1.2,5.0
6843,Van Ness-UDC,1.2,5.0
6843,Friendship Heights,1.7,6.0
6843,Woodley Park-Zoo/Adams Morgan,2.0,7.0
6844,U Street,0.7,3.0
6844,Dupont Circle,0.8,4.0
6844,Shaw-Howard U,1.0,4.0
6844,Columbia Heights,1.2,5.0
6844,Farragut North,1.3,6.0
6845,None,,
6846,Potomac Avenue,0.3,1.0
6846,Eastern Market,0.8,3.0
6846,Stadium-Armory,0.8,3.0
6846,Navy Yard,1.3,5.0
6846,Capitol South,2.0,4.0
6847,Dupont Circle,0.7,13.0
6847,Farragut North,0.8,14.0
6847,Mcpherson Square,0.8,16.0
6847,Farragut West,0.9,17.0
6847,U Street,0.9,18.0
6848,None,,
6849,None,,
685,None,,
6850,None,,
6851,Shaw-Howard U,0.4,8.0
6851,Mount Vernon Square/7th St-Convention Center,0.5,10.0
6851,U Street,0.6,10.0
6851,Mcpherson Square,0.8,15.0
6851,Metro Center,0.8,16.0
6852,Dupont Circle,0.4,8.0
6852,Farragut North,0.6,11.0
6852,Farragut West,0.7,14.0
6852,Foggy Bottom-GWU,1.0,18.0
6852,U Street,1.0,18.0
6853,None,,
6854,None,,
6855,None,,
6856,None,,
6857,None,,
6858,None,,
6859,Woodley Park-Zoo/Adams Morgan,0.2,1.0
6859,Cleveland Park,0.9,3.0
6859,Dupont Circle,1.4,5.0
6859,Van Ness-UDC,1.6,4.0
6859,Columbia Heights,1.9,7.0
686,None,,
6860,None,,
6861,Tenleytown-AU,0.0,1.0
6861,Friendship Heights,0.9,3.0
6861,Van Ness-UDC,1.0,4.0
6861,Cleveland Park,1.7,6.0
6862,None,,
6863,None,,
6864,Mcpherson Square,0.5,10.0
6864,Mount Vernon Square/7th St-Convention Center,0.6,10.0
6864,Metro Center,0.7,13.0
6864,Shaw-Howard U,0.7,13.0
6864,Farragut North,0.8,14.0
6865,None,,
6866,None,,
6867,None,,
6868,Dupont Circle,0.3,6.0
6868,Farragut North,0.5,9.0
6868,Foggy Bottom-GWU,0.6,12.0
6868,Farragut West,0.6,12.0
6868,Mcpherson Square,0.9,17.0
6869,None,,
687,None,,
6870,None,,
6871,None,,
6872,None,,
6873,Cleveland Park,0.1,1.0
6873,Van Ness-UDC,0.8,2.0
6873,Woodley Park-Zoo/Adams Morgan,0.9,3.0
6873,Tenleytown-AU,1.8,7.0
6873,Columbia Heights,1.8,6.0
6874,U Street,0.4,2.0
6874,Shaw-Howard U,0.7,3.0
6874,Columbia Heights,1.0,4.0
6874,Dupont Circle,1.4,6.0
6874,Farragut North,1.4,7.0
6875,Union Station,0.7,4.0
6875,Capitol South,1.1,6.0
6875,Eastern Market,1.2,7.0
6875,NoMA-Gallaudet U,1.3,5.0
6875,Potomac Avenue,1.5,8.0
6876,Foggy Bottom-GWU,1.0,5.0
6876,Dupont Circle,1.2,5.0
6876,Farragut North,1.4,7.0
6876,Farragut West,1.7,8.0
6876,Rosslyn,1.7,8.0
6877,None,,
6878,U Street,0.2,1.0
6878,Shaw-Howard U,0.7,3.0
6878,Columbia Heights,1.2,5.0
6878,Mount Vernon Square/7th St-Convention Center,1.2,6.0
6878,Georgia Ave-Petworth,1.4,5.0
6879,None,,
688,None,,
6880,Woodley Park-Zoo/Adams Morgan,1.7,6.0
6880,Rosslyn,1.8,9.0
6880,Cleveland Park,2.0,7.0
6880,Foggy Bottom-GWU,2.0,9.0
6880,Van Ness-UDC,2.3,9.0
6881,Potomac Avenue,0.7,3.0
6881,Stadium-Armory,1.2,5.0
6881,Eastern Market,1.3,5.0
6881,Anacostia,2.1,4.0
6881,Navy Yard,2.5,6.0
6882,None,,
6883,Woodley Park-Zoo/Adams Morgan,1.6,6.0
6883,Cleveland Park,1.9,7.0
6883,Rosslyn,1.9,10.0
6883,Van Ness-UDC,2.2,8.0
6883,Dupont Circle,2.3,8.0
6884,None,,
6885,Dupont Circle,0.4,8.0
6885,Farragut North,0.5,10.0
6885,Farragut West,0.7,13.0
6885,Foggy Bottom-GWU,1.0,18.0
6885,U Street,1.0,19.0
6886,None,,
6887,None,,
6888,Woodley Park-Zoo/Adams Morgan,0.9,3.0
6888,Dupont Circle,0.9,4.0
6888,Columbia Heights,1.1,5.0
6888,U Street,1.4,7.0
6888,Farragut North,1.4,6.0
6889,None,,
689,None,,
6890,None,,
6891,None,,
6892,Van Ness-UDC,0.2,1.0
6892,Cleveland Park,0.4,1.0
6892,Woodley Park-Zoo/Adams Morgan,1.2,3.0
6892,Tenleytown-AU,1.3,4.0
6892,Columbia Heights,2.0,7.0
6893,None,,
6894,None,,
6895,None,,
6896,Columbia Heights,0.1,1.0
6896,Georgia Ave-Petworth,0.7,2.0
6896,U Street,1.2,5.0
6896,Woodley Park-Zoo/Adams Morgan,1.5,6.0
6896,Cleveland Park,1.7,6.0
6897,None,,
6898,None,,
6899,None,,
69,Eisenhower Avenue,0.7,2.0
69,Huntington,1.5,5.0
69,King Street,1.7,7.0
69,Braddock Road,2.5,10.0
690,None,,
6900,None,,
6901,None,,
6902,None,,
6903,Van Ness-UDC,0.2,1.0
6903,Cleveland Park,0.4,1.0
6903,Woodley Park-Zoo/Adams Morgan,1.2,3.0
6903,Tenleytown-AU,1.3,4.0
6903,Columbia Heights,2.0,7.0
6904,NoMA-Gallaudet U,1.5,5.0
6904,Stadium-Armory,1.8,8.0
6904,Union Station,1.9,9.0
6904,Rhode Island Ave-Brentwood,2.0,9.0
6904,Eastern Market,2.3,12.0
6905,Dupont Circle,0.5,9.0
6905,Foggy Bottom-GWU,0.6,11.0
6905,Farragut North,0.6,12.0
6905,Farragut West,0.8,15.0
6905,Mcpherson Square,1.0,20.0
6906,Dupont Circle,0.4,8.0
6906,Farragut North,0.6,11.0
6906,Foggy Bottom-GWU,0.6,11.0
6906,Farragut West,0.7,14.0
6906,Mcpherson Square,1.0,19.0
6907,None,,
6908,Waterfront-SEU,0.4,1.0
6908,Navy Yard,0.6,2.0
6908,Federal Center SW,1.2,4.0
6908,Capitol South,1.4,4.0
6908,L'Enfant Plaza,1.6,4.0
6909,None,,
691,None,,
6910,Mount Vernon Square/7th St-Convention Center,0.5,8.0
6910,Mcpherson Square,0.5,10.0
6910,Metro Center,0.6,11.0
6910,Farragut North,0.8,14.0
6910,Shaw-Howard U,0.8,14.0
6911,None,,
6912,None,,
6913,None,,
6914,None,,
6915,None,,
6916,None,,
6917,None,,
6918,Foggy Bottom-GWU,0.5,3.0
6918,Farragut North,1.1,6.0
6918,Farragut West,1.2,6.0
6918,Mcpherson Square,1.4,8.0
6918,Dupont Circle,1.5,8.0
6919,None,,
692,None,,
6920,Union Station,1.1,5.0
6920,NoMA-Gallaudet U,1.1,4.0
6920,Eastern Market,1.3,8.0
6920,Stadium-Armory,1.5,7.0
6920,Potomac Avenue,1.5,8.0
6921,U Street,0.6,12.0
6921,Shaw-Howard U,0.8,15.0
6921,Dupont Circle,0.8,16.0
6921,Mcpherson Square,0.9,16.0
6921,Farragut North,0.9,18.0
6922,None,,
6923,Van Ness-UDC,0.5,1.0
6923,Tenleytown-AU,0.9,3.0
6923,Cleveland Park,1.1,3.0
6923,Friendship Heights,1.5,5.0
6923,Woodley Park-Zoo/Adams Morgan,2.0,5.0
6924,None,,
6925,None,,
6926,U Street,0.3,2.0
6926,Columbia Heights,0.7,3.0
6926,Shaw-Howard U,0.9,4.0
6926,Dupont Circle,1.2,6.0
6926,Farragut North,1.5,8.0
6927,U Street,0.7,12.0
6927,Shaw-Howard U,0.7,13.0
6927,Mcpherson Square,0.7,13.0
6927,Farragut North,0.9,16.0
6927,Dupont Circle,0.9,17.0
6928,None,,
6929,None,,
693,None,,
6930,None,,
6931,None,,
6932,None,,
6933,U Street,0.5,2.0
6933,Columbia Heights,0.6,3.0
6933,Shaw-Howard U,1.0,4.0
6933,Dupont Circle,1.3,7.0
6933,Woodley Park-Zoo/Adams Morgan,1.5,6.0
6934,Woodley Park-Zoo/Adams Morgan,1.7,7.0
6934,Rosslyn,1.8,9.0
6934,Foggy Bottom-GWU,2.0,9.0
6934,Cleveland Park,2.1,8.0
6934,Van Ness-UDC,2.4,9.0
6935,None,,
6936,Foggy Bottom-GWU,0.5,1.0
6936,Farragut North,1.3,6.0
6936,Mcpherson Square,1.3,6.0
6936,Farragut West,1.3,5.0
6936,Metro Center,1.4,7.0
6937,None,,
6938,None,,
6939,None,,
694,None,,
6940,None,,
6941,None,,
6942,None,,
6943,None,,
6944,Woodley Park-Zoo/Adams Morgan,2.0,8.0
6944,Cleveland Park,2.3,9.0
6944,Tenleytown-AU,2.4,8.0
6944,Van Ness-UDC,2.6,10.0
6944,Rosslyn,2.7,12.0
6945,U Street,0.2,1.0
6945,Shaw-Howard U,0.7,2.0
6945,Columbia Heights,0.9,3.0
6945,Georgia Ave-Petworth,1.2,4.0
6945,Mount Vernon Square/7th St-Convention Center,1.2,6.0
6946,Union Station,0.7,4.0
6946,NoMA-Gallaudet U,0.9,4.0
6946,Capitol South,1.2,6.0
6946,Judiciary Square,1.3,7.0
6946,Eastern Market,1.3,7.0
6947,Stadium-Armory,1.6,7.0
6947,NoMA-Gallaudet U,2.0,6.0
6947,Potomac Avenue,2.0,9.0
6947,Union Station,2.1,9.0
6947,Eastern Market,2.2,12.0
6948,Cleveland Park,0.1,1.0
6948,Van Ness-UDC,0.6,2.0
6948,Woodley Park-Zoo/Adams Morgan,0.9,3.0
6948,Tenleytown-AU,1.6,5.0
6948,Columbia Heights,1.7,6.0
6949,Friendship Heights,0.9,4.0
6949,Tenleytown-AU,1.2,5.0
6949,Van Ness-UDC,1.3,5.0
6949,Cleveland Park,2.0,6.0
6949,Bethesda,2.5,8.0
695,None,,
6950,Dupont Circle,0.8,4.0
6950,U Street,1.0,4.0
6950,Woodley Park-Zoo/Adams Morgan,1.3,4.0
6950,Farragut North,1.3,7.0
6950,Shaw-Howard U,1.5,7.0
6951,Mount Vernon Square/7th St-Convention Center,0.4,7.0
6951,Gallery Place-Chinatown,0.6,11.0
6951,Judiciary Square,0.6,12.0
6951,Shaw-Howard U,0.9,17.0
6951,Union Station,1.0,19.0
6952,Mount Vernon Square/7th St-Convention Center,0.2,4.0
6952,Shaw-Howard U,0.5,10.0
6952,Gallery Place-Chinatown,0.8,14.0
6952,Metro Center,0.8,15.0
6952,U Street,0.9,16.0
6953,Brookland-CUA,0.2,1.0
6953,Rhode Island Ave-Brentwood,1.1,5.0
6953,Georgia Ave-Petworth,2.0,6.0
6953,Fort Totten,2.2,9.0
6953,Shaw-Howard U,2.7,9.0
6954,Metro Center,0.3,5.0
6954,Gallery Place-Chinatown,0.3,6.0
6954,Mcpherson Square,0.5,9.0
6954,Mount Vernon Square/7th St-Convention Center,0.5,10.0
6954,Judiciary Square,0.6,12.0
6955,Archives-Navy Memorial,0.2,3.0
6955,Judiciary Square,0.5,8.0
6955,Gallery Place-Chinatown,0.5,9.0
6955,Federal Triangle,0.6,11.0
6955,L'Enfant Plaza,0.7,13.0
6956,Union Station,0.6,3.0
6956,NoMA-Gallaudet U,0.6,2.0
6956,Judiciary Square,1.2,6.0
6956,Gallery Place-Chinatown,1.5,7.0
6956,Mount Vernon Square/7th St-Convention Center,1.5,7.0
6957,Friendship Heights,1.0,5.0
6957,Tenleytown-AU,1.4,6.0
6957,Van Ness-UDC,1.4,6.0
6957,Cleveland Park,2.1,7.0
6957,Bethesda,2.4,8.0
6958,U Street,0.5,2.0
6958,Columbia Heights,0.7,3.0
6958,Shaw-Howard U,0.9,4.0
6958,Dupont Circle,1.3,7.0
6958,Mount Vernon Square/7th St-Convention Center,1.8,7.0
6959,Foggy Bottom-GWU,0.7,3.0
6959,Farragut North,1.3,7.0
6959,Farragut West,1.4,6.0
6959,Rosslyn,1.4,7.0
6959,Dupont Circle,1.6,7.0
696,None,,
6960,None,,
6961,Congress Heights,1.6,6.0
6961,Southern Avenue,1.8,5.0
6962,None,,
6963,None,,
6964,None,,
6965,None,,
6966,None,,
6967,Brookland-CUA,1.7,6.0
6967,Fort Totten,1.9,7.0
6967,West Hyattsville,1.9,7.0
6967,Rhode Island Ave-Brentwood,2.1,9.0
6968,None,,
6969,None,,
697,None,,
6970,Rosslyn,0.9,5.0
6970,Foggy Bottom-GWU,1.3,6.0
6970,Farragut West,1.9,9.0
6970,Court House,1.9,7.0
6970,Dupont Circle,2.0,8.0
6971,None,,
6972,Waterfront-SEU,0.3,1.0
6972,Navy Yard,0.9,4.0
6972,Federal Center SW,1.0,5.0
6972,L'Enfant Plaza,1.1,5.0
6972,Smithsonian,1.6,6.0
6973,None,,
6974,Foggy Bottom-GWU,0.4,6.0
6974,Farragut North,0.6,11.0
6974,Dupont Circle,0.6,11.0
6974,Farragut West,0.6,12.0
6974,Mcpherson Square,1.0,19.0
6975,Rosslyn,0.8,4.0
6975,Foggy Bottom-GWU,1.2,6.0
6975,Court House,1.8,7.0
6975,Farragut West,1.8,9.0
6975,Dupont Circle,2.1,10.0
6976,None,,
6977,None,,
6978,None,,
6979,None,,
698,None,,
6980,Fort Totten,0.7,4.0
6980,Georgia Ave-Petworth,1.6,5.0
6980,Takoma,1.8,5.0
6980,Brookland-CUA,2.8,8.0
6981,None,,
6982,None,,
6983,None,,
6984,None,,
6985,None,,
6986,None,,
6987,None,,
6988,None,,
6989,None,,
699,None,,
6990,None,,
6991,None,,
6992,None,,
6993,None,,
6994,None,,
6995,None,,
6996,None,,
6997,None,,
6998,None,,
6999,None,,
7,Prince George's Plaza,2.5,7.0
70,King Street,1.2,7.0
70,Braddock Road,1.7,7.0
70,Eisenhower Avenue,2.4,6.0
70,Huntington,3.0,8.0
700,None,,
7000,None,,
7001,None,,
7002,None,,
7003,None,,
7004,Friendship Heights,0.7,2.0
7004,Tenleytown-AU,0.7,2.0
7004,Van Ness-UDC,1.7,6.0
7004,Cleveland Park,2.3,8.0
7005,None,,
7006,None,,
7007,None,,
7008,Congress Heights,1.0,4.0
7008,Southern Avenue,1.8,5.0
7008,Anacostia,2.3,7.0
7009,None,,
701,None,,
7010,None,,
7011,None,,
7012,None,,
7013,None,,
7014,Columbia Heights,0.6,3.0
7014,Georgia Ave-Petworth,1.4,5.0
7014,Cleveland Park,1.4,5.0
7014,Woodley Park-Zoo/Adams Morgan,1.7,7.0
7014,U Street,1.8,8.0
7015,None,,
7016,None,,
7017,None,,
7018,None,,
7019,None,,
702,None,,
7020,None,,
7021,Congress Heights,1.4,4.0
7021,Anacostia,2.2,6.0
7021,Southern Avenue,2.3,6.0
7022,Georgia Ave-Petworth,0.7,2.0
7022,Columbia Heights,1.0,4.0
7022,U Street,1.8,8.0
7022,Cleveland Park,2.0,6.0
7022,Fort Totten,2.4,9.0
7023,Congress Heights,1.4,5.0
7023,Southern Avenue,1.6,6.0
7023,Anacostia,2.0,5.0
7023,Naylor Road,2.5,6.0
7023,Potomac Avenue,4.6,9.0
7024,Southern Avenue,1.4,2.0
7024,Congress Heights,1.9,6.0
7025,NoMA-Gallaudet U,1.1,3.0
7025,Union Station,1.4,7.0
7025,Stadium-Armory,1.5,7.0
7025,Eastern Market,1.6,10.0
7025,Potomac Avenue,1.8,9.0
7026,None,,
7027,None,,
7028,None,,
7029,Dupont Circle,0.4,7.0
7029,Farragut North,0.8,16.0
7029,U Street,1.0,18.0
7029,Farragut West,1.0,18.0
7029,Woodley Park-Zoo/Adams Morgan,1.0,19.0
703,None,,
7030,None,,
7031,Dupont Circle,0.7,3.0
7031,U Street,0.8,4.0
7031,Farragut North,1.2,6.0
7031,Woodley Park-Zoo/Adams Morgan,1.2,4.0
7031,Farragut West,1.4,7.0
7032,None,,
7033,Dupont Circle,0.5,8.0
7033,Farragut North,0.7,12.0
7033,Foggy Bottom-GWU,0.7,13.0
7033,Farragut West,0.8,16.0
7033,Mcpherson Square,1.0,18.0
7034,None,,
7035,None,,
7036,Tenleytown-AU,2.2,8.0
7037,Mount Vernon Square/7th St-Convention Center,0.1,2.0
7037,Shaw-Howard U,0.6,12.0
7037,Gallery Place-Chinatown,0.7,12.0
7037,Metro Center,0.7,12.0
7037,Mcpherson Square,0.7,14.0
7038,Eastern Market,0.6,12.0
7038,Union Station,1.0,18.0
7038,Potomac Avenue,1.0,18.0
7038,Capitol South,1.0,19.0
7038,Stadium-Armory,1.0,19.0
7039,Union Station,0.9,4.0
7039,NoMA-Gallaudet U,1.0,4.0
7039,Eastern Market,1.3,8.0
7039,Judiciary Square,1.5,7.0
7039,Capitol South,1.6,8.0
704,None,,
7040,None,,
7041,None,,
7042,None,,
7043,None,,
7044,None,,
7045,Eastern Market,0.4,2.0
7045,Capitol South,0.6,2.0
7045,Navy Yard,0.7,3.0
7045,Potomac Avenue,1.1,4.0
7045,Federal Center SW,1.7,3.0
7046,None,,
7047,Rosslyn,1.0,6.0
7047,Foggy Bottom-GWU,1.1,6.0
7047,Farragut North,1.7,10.0
7047,Farragut West,1.7,9.0
7047,Dupont Circle,1.9,8.0
7048,Foggy Bottom-GWU,0.7,3.0
7048,Farragut North,1.0,5.0
7048,Dupont Circle,1.1,5.0
7048,Farragut West,1.3,6.0
7048,Mcpherson Square,1.6,8.0
7049,None,,
705,None,,
7050,None,,
7051,Dupont Circle,0.7,12.0
7051,Farragut North,0.7,13.0
7051,Farragut West,0.8,16.0
7051,Mcpherson Square,0.9,16.0
7051,U Street,0.9,17.0
7052,Waterfront-SEU,0.2,3.0
7052,Navy Yard,0.6,11.0
7052,Federal Center SW,0.8,15.0
